"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Region of Origin","Cause of Death","Country of Origin","Location of death","Information Source",Coordinates,"Migration route",URL,"UNSD Geographical Grouping","Source Quality"
2024.MMP0062,2024.MMP0062,"Central America","Fri, 02/02/2024 - 12:00",2024,February,1,0,,,1,,"Latin America / Caribbean (P)","Sickness / lack of access to adequate healthcare",Unknown,"Estacion Sanchez, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas, Jornada","27.474969, -99.651061",,"https://archive.ph/NUw6C, https://archive.ph/h7BpM","Central America",3
2024.MMP0063,2024.MMP0063,Caribbean,"Tue, 01/16/2024 - 12:00",2024,January,1,0,13,,1,,Caribbean,"Harsh environmental conditions / lack of adequate shelter, food, water",Cuba,"Caribbean Sea off the Coast of Cancun, Quintana Roo, Mexico","14 y medio,News Euro","21.155262, -86.806305","Caribbean to US","https://acortar.link/z8qIGQ, https://acortar.link/rY2iei",Uncategorized,3
2024.MMP0064,2024.MMP0064,"North America","Thu, 02/01/2024 - 12:00",2024,February,1,0,,,1,,"Central America",Drowning,Mexico,"Rio Bravo in Eagle Pass, Maverick County, Texas, United States of America","Zócalo, Maverick County","28.798112, -100.532578","US-Mexico border crossing","https://acortar.link/xt9veB, https://acortar.link/3VV8GF","Northern America",5
2024.MMP0065,2024.MMP0065,"Central America","Thu, 02/01/2024 - 12:00",2024,February,1,0,,,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Rio Bravo close to Paseo del Rio, Piedras Negras, Coahuila, Mexico","Super Channel 12, El Tiempo de Monclova","28.705122, -100.512299","US-Mexico border crossing","https://acortar.link/QOZ3kP, https://acortar.link/H5HUky","Central America",3
2024.MMP0066,2024.MMP0066,"Central America","Fri, 02/02/2024 - 12:00",2024,February,1,0,,,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Rio Bravo close to las Adjuntas Ranch, Piedras Negras, Coahuila, Mexico","Periodico La Voz","28.66305, -100.501391","US-Mexico border crossing",https://acortar.link/enHas8,"Central America",1
2024.MMP0067,2024.MMP0067,"Central America","Fri, 02/02/2024 - 12:00",2024,February,1,0,,,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Rio Bravo close to Rancho el Vela, Piedras Negras, Coahuila,Mexico","Super Channel 12","28.710297, -100.510432","US-Mexico border crossing",https://acortar.link/7DiqDP,"Central America",1
2024.MMP0068,2024.MMP0068,"Central America","Mon, 02/05/2024 - 12:00",2024,February,1,0,,,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Rio Bravo close to Carcamo de Simas, Piedras Negras, Coahuila, Mexico",Zócalo,"28.723602, -100.508444","US-Mexico border crossing",https://acortar.link/tAkfHj,"Central America",1
2024.MMP0069,2024.MMP0069,"North America","Mon, 02/05/2024 - 12:00",2024,February,5,0,,1,4,,"Central America",Drowning,Guatemala,"Rio Bravo close to Kickapoo Reservation, Rosita, Maverick County, Texas, United States of America","Zócalo,Super Channel 12","28.608167, -100.44255","US-Mexico border crossing","https://acortar.link/vPzkoF, https://acortar.link/yRRjjL","Northern America",3
2024.MMP0070,2024.MMP0070,Mediterranean,"Thu, 02/08/2024 - 12:00",2024,February,13,27,2,6,,,"Sub-Saharan Africa",Drowning,Unknown,"Off Mahdia, Tunisia - embarkation from Jebiniana, Sfax, Tunisia","Tunisian Guarde Nationale","35.156308, 11.261394","Central Mediterranean",https://www.facebook.com/DGGN1956/posts/pfbid026FZdovc12dWiF3QWH5GsUmoMWk75tCMEJfnH3wFp3LeACjy2YS6gGoCid2pcbt8fl,Uncategorized,5
2024.MMP0071,2024.MMP0071,Europe,"Thu, 02/08/2024 - 12:00",2024,February,1,0,,,1,,Unknown,"Accidental death",Unknown,"Atop of a Eurostar train in Gare du Nord, Paris, France","AFP via la Figaro, Le Parisien, Calais Border Monitoring","48.881074, 2.355238",,"https://web.archive.org/web/20240212173848/https://www.lefigaro.fr/faits-divers/gare-du-nord-un-migrant-decede-electrocute-sur-le-toit-d-un-train-eurostar-20240209, https://web.archive.org/web/20240212174020/https://www.leparisien.fr/paris-75/paris-un-migrant-meurt-electrocute-sur-le-toit-dun-eurostar-en-gare-du-nord-09-02-2024-DD7FFBJAX5GK5ASH3NECFQDLQA.php, https://web.archive.org/web/20240305120743/https://calais.bordermonitoring.eu/2024/02/11/toedlicher-passageversuch-via-eurostar/","Western Europe",4
2024.MMP0072,2024.MMP0072,"Northern Africa","Sun, 02/11/2024 - 12:00",2024,February,1,0,,1,,,"Northern Africa","Mixed or unknown",Algeria,"Near Ghadmis, Libya at the Algerian-Libyan-Tunisian border","IOM Libya","30.197209, 9.514931","Sahara Desert crossing",,"Northern Africa",4
2024.MMP0073,2024.MMP0073,"Northern Africa","Sun, 01/14/2024 - 12:00",2024,January,2,0,15,,2,,"Western Africa","Harsh environmental conditions / lack of adequate shelter, food, water",Mali,"Off La Güera, Western Sahara - departure from Nouakchott, Mauritania","IOM Mauritania","20.721902, -17.519337","Western Africa / Atlantic route to the Canary Islands",,Uncategorized,4
2024.MMP0075,2024.MMP0075,"South-eastern Asia","Sun, 01/14/2024 - 12:00",2024,January,1,0,,,,,"South-eastern Asia","Vehicle accident / death linked to hazardous transport",Myanmar,"Pho Thong Intersection, Don Sai, Khuan Khanun district, Phatthalung province, Thailand","Facebook pages ""กระแสข่าวพัทลุง"" and ""เมืองลุงโพสต์"", Mathichon, Naewna","7.736544, 99.980967",,"https://archive.ph/gkvxN, https://www.facebook.com/share/p/xtSumaemHqjULopP/?mibextid=WC7FNe, https://www.facebook.com/share/p/KkQDmfMF5uTdVGRB/?mibextid=WC7FNe, https://www.facebook.com/share/p/Xx2915TFXpw1Hbbv/?mibextid=I6gGtw, https://archive.ph/LhhAA, https://archive.ph/cZV1k","South-eastern Asia",1
2024.MMP0076,2024.MMP0076,"South-eastern Asia","Wed, 02/07/2024 - 12:00",2024,February,2,0,14,1,1,,"South-eastern Asia","Vehicle accident / death linked to hazardous transport","Lao People's Democratic Republic","Route 304, Kilometer Pole #94+800, tambon Muang Mai, Ratchasan district, Chachoengsao province, Thailand","MGR Online, Facebook page ""สะหวันนะเขตขนส่งไทย-ลาว"", Youtube channel ""Time to share"", Matichon, Khaosod","13.691864, 101.269237",,"https://archive.ph/yP1dB, https://www.facebook.com/share/p/CAimoYNAMEuNbBQT/?mibextid=WC7FNe, https://archive.ph/5onuX, https://archive.ph/1BkE2, https://archive.ph/2DZFJ","South-eastern Asia",3
2024.MMP0077,2024.MMP007778,Mediterranean,"Thu, 02/15/2024 - 12:00",2024,February,8,0,52,,8,,"Southern Asia",Drowning,Bangladesh,"4 miles off Jedaria, Zarzis, Tunisia - presumed departure from Libya","Tunisian Guarde Nationale, IOM Tunisia, Dahka Tribune, The Business Standard","33.335982, 11.324933","Central Mediterranean","https://www.facebook.com/photo/?fbid=430195942673869&set=a.314921944201270, https://twitter.com/UNMigrationNews/status/1758206558683517008 https://www.facebook.com/DGGN1956/posts/pfbid02e32pj8jD73aRZFjrGr7vH8MZczxvasBQ716HMyKztxT9kP4QfkFt3HCv9ip8UB6Xl, https://www.facebook.com/bdtripoli/posts/pfbid0qCejQMQQy2byXcmhMtcRA1pMC8fQxmGmwybFy1av2pgRiXN2HepkrXDQQ88yVJ5kl, https://perma.cc/LQU4-FHV3, https://perma.cc/VW32-879W",Uncategorized,5
2024.MMP0077,2024.MMP007779,Mediterranean,"Thu, 02/15/2024 - 12:00",2024,February,1,0,,,,,"Southern Asia",Drowning,Pakistan,"4 miles off Jedaria, Zarzis, Tunisia - presumed departure from Libya","Tunisian Guarde Nationale, IOM Tunisia, Dahka Tribune, The Business Standard","33.335982, 11.324933","Central Mediterranean","https://www.facebook.com/photo/?fbid=430195942673869&set=a.314921944201270, https://twitter.com/UNMigrationNews/status/1758206558683517008 https://www.facebook.com/DGGN1956/posts/pfbid02e32pj8jD73aRZFjrGr7vH8MZczxvasBQ716HMyKztxT9kP4QfkFt3HCv9ip8UB6Xl, https://www.facebook.com/bdtripoli/posts/pfbid0qCejQMQQy2byXcmhMtcRA1pMC8fQxmGmwybFy1av2pgRiXN2HepkrXDQQ88yVJ5kl, https://perma.cc/LQU4-FHV3, https://perma.cc/VW32-879W",Uncategorized,5
2024.MMP0078,2024.MMP0078,"Central America","Wed, 02/07/2024 - 12:00",2024,February,1,0,,,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Rio Bravo close to las Adjuntas Ranch,Piedras Negras, Coahuila, Mexico","Periodico La Voz","28.66305, -100.501391","US-Mexico border crossing",https://acortar.link/c6aKlE,"Central America",1
2024.MMP0079,2024.MMP0079,"Central America","Tue, 02/06/2024 - 12:00",2024,February,1,0,,,1,,"South America","Accidental death",Ecuador,"On the Tapachula-Viva Mexico coastal highway at the entrance to the Municipal Landfill, Tapachula, Chiapas, Mexico","Diario de Chiapas, Cuarto Poder Chiapas","14.911625, -92.336185",,"https://acortar.link/OgeJNt, https://acortar.link/M99tJl","Central America",3
2024.MMP0080,2024.MMP0080,"North America","Tue, 02/06/2024 - 12:00",2024,February,1,0,,,1,,Unknown,Drowning,Unknown,"Close to Tijuana River, San Diego, California, United States of America","AFSC.ORG,Telemundo 20 San Diego","32.542156, -117.039734","US-Mexico border crossing","https://acortar.link/UQp1A3, https://acortar.link/9ufUXf","Northern America",3
2024.MMP0081,2024.MMP0081,Caribbean,"Wed, 02/07/2024 - 12:00",2024,February,1,0,50,1,,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"South Salt Cay, Turks and Caicos Islands","CNW, Turks and Kaicos the Sun","21.340015, -71.203024",,"https://acortar.link/qxJmV8, https://acortar.link/qOfZ42",Uncategorized,3
2024.MMP0082,2024.MMP0082,"Central America","Sun, 02/11/2024 - 12:00",2024,February,1,0,,1,,,"Central America",Drowning,Guatemala,"Rio Bravo in Las Dos Cruces Ranch, Piedras Negras, Coahuila,Mexico","Zócalo,El Tiempo de Monclova","28.72013, -100.508291","US-Mexico border crossing","https://acortar.link/KvoEWJ, https://acortar.link/qrpHC1, https://acortar.link/OGaidA","Central America",3
2024.MMP0083,2024.MMP0083,"Central America","Sun, 02/11/2024 - 12:00",2024,February,1,0,,,1,,"Central America",Drowning,Guatemala,"Rio Bravo near El Patinadero,Colonia Viveros, Nuevo Laredo, Tamaulipas, México","El Mañana, Zócalo,Vox Populi","27.478571, -99.479859","US-Mexico border crossing","https://acortar.link/5qYI7i, https://acortar.link/KvoEWJ, https://acortar.link/3w6UpD","Central America",3
2024.MMP0084,2024.MMP0084,"North America","Mon, 02/12/2024 - 12:00",2024,February,1,0,,,1,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Ranch in undetermined location, south of Eagle Pass, Maverick County, Texas, United States of America","Super Channel 12","28.644893, -100.450299","US-Mexico border crossing",https://acortar.link/oxgW0c,"Northern America",1
2024.MMP0085,2024.MMP0085,"Central America","Mon, 02/12/2024 - 12:00",2024,February,1,0,,1,,,"South America","Accidental death","Venezuela (Bolivarian Republic of)","At the exit of Villanueva Neighborhood,Tegucigalpa,Francisco Morazan,Honduras","Tiempo Honduras,HCTV Honduras","14.067079, -87.161314",,"https://acortar.link/CGM0fu, https://acortar.link/FWZnku","Central America",3
2024.MMP0086,2024.MMP0086,"North America","Mon, 02/12/2024 - 12:00",2024,February,1,0,,,1,,"South America",Drowning,Ecuador,"Rio Bravo close to Kickapoo Reservation, Rosita, Maverick County,Texas, United States of America","Zócalo, Maverick County","28.608986, -100.444313","US-Mexico border crossing",https://acortar.link/uk54BL,"Northern America",5
2024.MMP0087,2024.MMP0087,"Central America","Tue, 02/13/2024 - 12:00",2024,February,1,0,,,1,,"Central America",Drowning,Mexico,"Rio Bravo near Campo Los Venados,Piedras Negras, Coahuila, Mexico","Super Channel 12,Zócalo","28.709077, -100.511156","US-Mexico border crossing","https://acortar.link/roaClw, https://acortar.link/svF1W6, https://acortar.link/hH1NrL","Central America",3
2024.MMP0088,2024.MMP0088,"Central America","Wed, 02/14/2024 - 12:00",2024,February,1,1,,1,,1,"Central America",Drowning,Honduras,"Near Rio Bravo in Piedras Negras, Coahuila, Mexico","El Heraldo Honduras, HCH,Tiempo Honduras,Tu Nota Honduras","28.700663, -100.511579","US-Mexico border crossing","https://acortar.link/m8gXxv, https://acortar.link/odzJZe, https://acortar.link/ei023m, https://acortar.link/mFp5O9","Central America",3
2024.MMP0089,2024.MMP0089,"Central America","Wed, 02/14/2024 - 12:00",2024,February,4,2,21,2,,1,"Southern Asia (P)",Drowning,Unknown,"Off Carreto, Guna Yala Comarca, Panama","SENAFRONT PANAMA via La Estrella de Panamá and Radio Panamá, AP","8.917019, -77.487538",Darien,"https://web.archive.org/web/20240216102540/https://www.laestrella.com.pa/panama/nacional/naufragio-en-zona-de-carreto-deja-cuatro-migrantes-muertos-y-ocho-desaparecidos-BY6122892, https://twitter.com/radiopanama/status/1758152385954824323, https://web.archive.org/web/20240216103728/https://apnews.com/article/panama-migrants-boat-afghanistan-capsize-caribbean-c37bed2bf64ba61190667bd831095425",Uncategorized,5
2024.MMP0090,2024.MMP009092,Mediterranean,"Tue, 02/13/2024 - 12:00",2024,February,3,0,,,,,Unknown,"Mixed or unknown",Unknown,"Remains recovered at various locations in the coast of Sirte, Libya","GACS via IOM Libya, believed to be a split incident with remains covered over several weeks acccording to Moad on Signal","31.212914, 16.659293","Central Mediterranean",https://www.facebook.com/GACS.LIBYA/posts/pfbid02hTU92Ke7Juc5sG5txu2rf74efeJUAF9eaRTAouew37rUvcacBRmhseer5A2YSQFKl,Uncategorized,5
2024.MMP0090,2024.MMP009093,Mediterranean,"Sun, 02/18/2024 - 12:00",2024,February,1,0,,,,,"Sub-Saharan Africa (P)",Drowning,Unknown,"Off the coast of Om Al Qandil, Libya","IOM Libya","30.901095, 17.740968","Central Mediterranean",,Uncategorized,4
2024.MMP0090,2024.MMP009094,Mediterranean,"Sat, 02/24/2024 - 12:00",2024,February,4,0,,,,,"Sub-Saharan Africa (P)",Drowning,Unknown,"Off the coast of Om Al Qandil, Libya","IOM Libya, Libya General Administration for Coastal Security (GACS)","30.901095, 17.740968","Central Mediterranean",https://www.facebook.com/story.php?story_fbid=pfbid0bF5aid2oqerxeSqJV4yzpPUfcfMWtjthDtx2vyJsb1gLKGV2xyQERiAsGb1hDEQYl&id=100063676382939&mibextid=cr9u03&paipv=0&eav=AfaWIaejr0mBGETArHeB_qzL4-d6cs47fQviiPUBBCeWGdBWo1QC-Rvy89HB7VFHmE8&_rdr=,Uncategorized,4
2024.MMP0090,2024.MMP009095,Mediterranean,"Tue, 02/27/2024 - 12:00",2024,February,7,0,,,,,"Sub-Saharan Africa (P)",Drowning,Unknown,"Off the coast of Om Al Qandil, Libya","IOM Libya, Libya General Administration for Coastal Security (GACS)","30.901095, 17.740968","Central Mediterranean",https://www.facebook.com/story.php?story_fbid=pfbid02hqRcBt21zBdt9gqyBySnQpES4qd8toqQsTHih5KcdpDLyUUjPG9AksJdKH2hjnDfl&id=100063676382939&mibextid=cr9u03&paipv=0&eav=AfbExaRriNQK61HJZ4XAfn31K4vIk1lBW5ZF2Tndw24jxtZOH2kO892aXWjgplz4NB4&_rdr=,Uncategorized,4
2024.MMP0091,2024.MMP0091,Mediterranean,"Fri, 02/16/2024 - 12:00",2024,February,2,0,,,,,Unknown,"Mixed or unknown",Unknown,"Remains recovered at sea 6 miles off Qasr Ahmad and Zurayq, Misrata, Libya","GACS via IOM Libya","32.419632, 15.306248","Central Mediterranean",https://www.facebook.com/GACS.LIBYA/posts/pfbid0cTQbmFxrzYSXjDMg692Ptm5iJBYWAUCxFKK1LzvSS7yoJs1akF7jGK7sPzNLAaaBl,Uncategorized,5
2024.MMP0092,2024.MMP0092,"Northern Africa","Sun, 02/18/2024 - 12:00",2024,February,1,0,,,,,"Sub-Saharan Africa (P)","Mixed or unknown",Unknown,"Near Gare Routiere Ouled Ziane, Casablanca, Morocco","Rue 20, Badil","33.573383, -7.587038",,"https://web.archive.org/web/20240219141043/https://rue20.com/785482.html, https://web.archive.org/web/20240219141506/https://badil.info/%D8%A7%D8%AE%D9%84%D8%A7%D8%A1-%D9%85%D8%AD%D8%B7%D8%A9-%D8%A3%D9%88%D9%84%D8%A7%D8%AF-%D8%B2%D9%8A%D8%A7%D9%86-%D9%88%D8%A7%D9%84%D8%B9%D8%AB%D9%88%D8%B1-%D8%B9%D9%84%D9%89-%D8%AC%D8%AB%D8%A9-%D9%85/","Northern Africa",3
2024.MMP0093,2024.MMP0093,Mediterranean,"Sun, 02/18/2024 - 12:00",2024,February,2,0,66,2,,,"Eastern Africa",Drowning,Ethiopia,"In international waters inside the Libyan SAR zone - departure from Zwara, Libya on 17 Feb around 6:00","Médecins Sans Frontières","34.277298, 13.850383","Central Mediterranean",https://twitter.com/MSF_Sea/status/1759158910169096496,Uncategorized,4
2024.MMP0094,2024.MMP0094,Mediterranean,"Mon, 02/05/2024 - 12:00",2024,February,,19,0,,,1,"Northern Africa",Drowning,Tunisia,"Departed from Bizerte, Tunisia","Association la Terre pour Tous via IOM Tunisia","37.331343, 9.922525","Central Mediterranean",,Uncategorized,4
2024.MMP0095,2024.MMP0095,Europe,"Mon, 02/19/2024 - 12:00",2024,February,3,0,12,,,,"Western Asia","Vehicle accident / death linked to hazardous transport","Syrian Arab Republic","Preševo-Bujanovac road, near the village of Aliđerce, Serbia","IOM Serbia, Juzne Vesti, Blic","42.292593, 21.709507","Western Balkans","https://web.archive.org/web/20240220083850/https://www.juznevesti.com/Hronika/Tru-osobe-poginule-a-12-povredjeno-u-nesreci-kod-Bujanovca.sr.html, https://web.archive.org/web/20240220090454/https://www.blic.rs/vesti/hronika/vozacu-bmw-smrti-iz-bujanovca-odredeno-zadrzavanje/91dn88t","Southern Europe",4
2024.MMP0096,2024.MMP0096,"Central America","Tue, 02/13/2024 - 12:00",2024,February,1,0,,1,,,"South America","Harsh environmental conditions / lack of adequate shelter, food, water",Colombia,"Undetermined location close to the Border Wall in Tijuana, Baja California,Mexico","Telemundo 48(area de la Bahía)","32.53715, -117.08572","US-Mexico border crossing",https://acortar.link/3JAx1r,"Central America",1
2024.MMP0097,2024.MMP0097,"Central America","Wed, 02/14/2024 - 12:00",2024,February,5,8,,2,1,1,"Southern Asia",Drowning,Afghanistan,"Close to Carreto Beach (into Darien Jungle caribbean side),Guna Yala, Panama","SENAFRONT Panama, Procuradoria General de la Nacion Panama, El Tiempo, La Estrella de Panamá, El Nacional Venezuela","8.782201, -77.579323",Darien,"https://acortar.link/2E5cO5, https://acortar.link/GAAgzu, https://acortar.link/dcISz6, https://acortar.link/Ajap1b, https://acortar.link/usZRYZ, https://acortar.link/kGnZMV","Central America",5
2024.MMP0098,2024.MMP0098,"North America","Wed, 02/14/2024 - 12:00",2024,February,1,0,,,,1,"Central America",Drowning,Honduras,"Rio Bravo close to ""La Nogalera"", Eagle Pass, Maverick County, Texas, United States of America","El Tiempo, Super Channel 12, Maverick County","28.675828, -100.504407","US-Mexico border crossing","https://acortar.link/DDAOHk, https://acortar.link/HzIykW","Northern America",5
2024.MMP0099,2024.MMP0099,"Central America","Thu, 02/15/2024 - 12:00",2024,February,1,0,,,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Rio Bravo close to La Loba ranch, located on the Ribereña highway at kilometer 209, Reynosa, Tamaulipas,Mexico","Hoy Tamaulipas, El Mañana","26.118232, -98.322233","US-Mexico border crossing","https://acortar.link/MAAHUO, https://acortar.link/SqxuYQ","Central America",3
2024.MMP0100,2024.MMP0100,"Central America","Thu, 02/15/2024 - 12:00",2024,February,2,0,,,2,,"Central America",Drowning,Mexico,"Rio Bravo close to Puente Negro del Ferrocarril(Black Railroad Bridge),Piedras Negras, Coahuila,Mexico",Zócalo,"28.696265, -100.511202","US-Mexico border crossing","https://acortar.link/QQ7Lif, https://acortar.link/wXGoB1","Central America",3
2024.MMP0101,2024.MMP0101,"Central America","Thu, 02/15/2024 - 12:00",2024,February,1,0,,1,,,"Central America",Drowning,Mexico,"Rio Bravo close to Campo Aguilas,Piedras Negras, Coahuila, Mexico","El Tiempo,Zócalo","28.711602, -100.509396","US-Mexico border crossing","https://acortar.link/QQ7Lif, https://acortar.link/8pkdcJ, https://acortar.link/UkjFNx","Central America",3
